fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27119,Polk,2010-2014,Leukemia,All Ages,Female,15,78728,13.8,FALSE,(7.5 - 23.7),7.5,23.7
27119,Polk,2015-2019,Esophagus,All Ages,Female,5,78409,3.9 (UR),TRUE,(1.2 - 10.4),1.2,10.4
27119,Polk,2005-2009,Larynx,All Ages,All,9,156189,5.0 (UR),TRUE,(2.3 - 9.6),2.3,9.6
27119,Polk,2005-2009,Mesothelioma,All Ages,Male,5,77994,6.0 (UR),TRUE,(1.9 - 14.2),1.9,14.2
27119,Polk,2005-2009,Lung and bronchus,All Ages,Male,71,77994,77.7,FALSE,(60.6 - 98.4),60.6,98.4
27119,Polk,2010-2014,Non-Hodgkin lymphoma,All Ages,Male,22,79097,24.4,FALSE,(15.0 - 37.7),15,37.7
27119,Polk,2015-2019,Oral and pharyngeal,All Ages,Male,12,79198,12.1,FALSE,(6.2 - 21.8),6.2,21.8
27119,Polk,2015-2019,Mesothelioma,All Ages,All,3,157607,1.1 (UR),TRUE,(0.2 - 4.0),0.2,4
27119,Polk,2010-2014,Chronic lymphocytic leukemia,All Ages,Male,8,79097,8.0 (UR),TRUE,(3.4 - 16.4),3.4,16.4
27119,Polk,2005-2009,All cancer types combined,All Ages,Female,441,78195,436.7,FALSE,(395.0 - 481.7),395,481.7
27119,Polk,2010-2014,Colorectal,All Ages,All,93,157825,45,FALSE,(36.1 - 55.5),36.1,55.5
27119,Polk,2010-2014,Pancreas,All Ages,Female,14,78728,12.5,FALSE,(6.6 - 21.9),6.6,21.9
27119,Polk,2015-2019,Colorectal,All Ages,All,93,157607,44.9,FALSE,(36.0 - 55.6),36,55.6
27119,Polk,2015-2019,Esophagus,All Ages,Male,9,79198,8.9 (UR),TRUE,(4.0 - 17.5),4,17.5
27119,Polk,2010-2014,Bladder,All Ages,All,52,157825,25.1,FALSE,(18.6 - 33.4),18.6,33.4
27119,Polk,2010-2014,Leukemia,All Ages,All,32,157825,16,FALSE,(10.8 - 22.8),10.8,22.8
27119,Polk,2015-2019,Colorectal,All Ages,Male,56,79198,58.5,FALSE,(43.9 - 76.6),43.9,76.6
27119,Polk,2010-2014,All cancer types combined,All Ages,Female,442,78728,422.3,FALSE,(382.2 - 465.8),382.2,465.8
27119,Polk,2010-2014,Brain and other nervous system,All Ages,Male,3,79097,3.3 (UR),TRUE,(0.7 - 10.1),0.7,10.1
27119,Polk,2010-2014,Pancreas,All Ages,Male,18,79097,19.9,FALSE,(11.6 - 32.1),11.6,32.1
27119,Polk,2005-2009,Pancreas,All Ages,Female,8,78195,6.7 (UR),TRUE,(2.8 - 14.2),2.8,14.2
27119,Polk,2015-2019,Leukemia,All Ages,Male,29,79198,31.5,FALSE,(20.9 - 45.7),20.9,45.7
27119,Polk,2010-2014,Non-Hodgkin lymphoma,All Ages,All,43,157825,21.9,FALSE,(15.7 - 29.9),15.7,29.9
27119,Polk,2005-2009,Larynx,All Ages,Female,2,78195,2.2 (UR),TRUE,(0.3 - 8.5),0.3,8.5
27119,Polk,2010-2014,Oral and pharyngeal,All Ages,All,14,157825,6.4,FALSE,(3.5 - 11.1),3.5,11.1
27119,Polk,2005-2009,Esophagus,All Ages,All,10,156189,4.8 (UR),TRUE,(2.2 - 9.3),2.2,9.3
27119,Polk,2010-2014,Lung and bronchus,All Ages,Female,62,78728,58.5,FALSE,(44.6 - 75.8),44.6,75.8
27119,Polk,2005-2009,Liver and bile duct,All Ages,Male,4,77994,4.4 (UR),TRUE,(1.2 - 11.7),1.2,11.7
27119,Polk,2005-2009,Brain and other nervous system,All Ages,All,7,156189,3.4 (UR),TRUE,(1.4 - 7.4),1.4,7.4
27119,Polk,2005-2009,All cancer types combined,All Ages,Male,477,77994,540,FALSE,(492.3 - 591.3),492.3,591.3
27119,Polk,2015-2019,Chronic lymphocytic leukemia,All Ages,All,12,157607,6,FALSE,(3.0 - 10.8),3,10.8
27119,Polk,2015-2019,Mesothelioma,All Ages,Male,3,79198,3.4 (UR),TRUE,(0.7 - 10.4),0.7,10.4
27119,Polk,2010-2014,Chronic lymphocytic leukemia,All Ages,Female,5,78728,4.2 (UR),TRUE,(1.4 - 10.9),1.4,10.9
27119,Polk,2010-2014,Non-Hodgkin lymphoma,All Ages,Female,21,78728,18.3,FALSE,(11.1 - 28.9),11.1,28.9
27119,Polk,2015-2019,Liver and bile duct,All Ages,All,24,157607,11.2,FALSE,(7.1 - 17.1),7.1,17.1
27119,Polk,2010-2014,Kidney,All Ages,Male,20,79097,21.8,FALSE,(13.1 - 34.2),13.1,34.2
27119,Polk,2005-2009,Leukemia,All Ages,Female,16,78195,14.7,FALSE,(8.1 - 25.0),8.1,25
27119,Polk,2005-2009,Thyroid,All Ages,Male,1,77994,1.0 (UR),TRUE,(0.0 - 6.6),0,6.6
27119,Polk,2015-2019,Leukemia,All Ages,All,45,157607,22.2,FALSE,(16.0 - 30.1),16,30.1
27119,Polk,2010-2014,Esophagus,All Ages,All,12,157825,5.4,FALSE,(2.7 - 9.8),2.7,9.8
27119,Polk,2015-2019,Mesothelioma,All Ages,Female,0,78409,null (UR),TRUE, ,null,null
27119,Polk,2015-2019,Larynx,All Ages,All,5,157607,2.0 (UR),TRUE,(0.6 - 5.2),0.6,5.2
27119,Polk,2005-2009,Pancreas,All Ages,All,23,156189,11.1,FALSE,(7.0 - 17.0),7,17
27119,Polk,2010-2014,Bladder,All Ages,Male,42,79097,43.6,FALSE,(31.3 - 59.4),31.3,59.4
27119,Polk,2015-2019,Melanoma,All Ages,Female,22,78409,27.1,FALSE,(16.3 - 42.2),16.3,42.2
27119,Polk,2015-2019,Brain and other nervous system,All Ages,Male,7,79198,7.9 (UR),TRUE,(3.0 - 17.0),3,17
27119,Polk,2015-2019,Thyroid,All Ages,All,33,157607,20.6,FALSE,(13.8 - 29.3),13.8,29.3
27119,Polk,2005-2009,Leukemia,All Ages,Male,18,77994,21.6,FALSE,(12.7 - 34.3),12.7,34.3
27119,Polk,2005-2009,Brain and other nervous system,All Ages,Male,5,77994,5.3 (UR),TRUE,(1.7 - 12.9),1.7,12.9
27119,Polk,2015-2019,Bladder,All Ages,Male,35,79198,35.8,FALSE,(24.6 - 50.6),24.6,50.6
27119,Polk,2010-2014,Colorectal,All Ages,Male,43,79097,46.7,FALSE,(33.6 - 63.5),33.6,63.5
27119,Polk,2015-2019,Oral and pharyngeal,All Ages,Female,9,78409,7.9 (UR),TRUE,(3.4 - 16.1),3.4,16.1
27119,Polk,2005-2009,Acute myeloid leukemia,All Ages,Male,6,77994,7.8 (UR),TRUE,(2.8 - 17.1),2.8,17.1
27119,Polk,2010-2014,Breast,All Ages,Female,133,78728,134.4,FALSE,(111.7 - 160.6),111.7,160.6
27119,Polk,2005-2009,Chronic lymphocytic leukemia,All Ages,Female,6,78195,6.2 (UR),TRUE,(2.3 - 14.0),2.3,14
27119,Polk,2015-2019,Melanoma,All Ages,Male,29,79198,28.8,FALSE,(19.1 - 42.0),19.1,42
27119,Polk,2015-2019,Larynx,All Ages,Male,5,79198,4.0 (UR),TRUE,(1.3 - 10.4),1.3,10.4
27119,Polk,2015-2019,Bladder,All Ages,Female,14,78409,11.5,FALSE,(5.8 - 20.9),5.8,20.9
27119,Polk,2005-2009,Lung and bronchus,All Ages,Female,32,78195,31.4,FALSE,(21.1 - 45.3),21.1,45.3
27119,Polk,2010-2014,Liver and bile duct,All Ages,Male,10,79097,10.1 (UR),TRUE,(4.8 - 19.2),4.8,19.2
27119,Polk,2015-2019,Brain and other nervous system,All Ages,All,10,157607,5.7 (UR),TRUE,(2.6 - 10.9),2.6,10.9
27119,Polk,2015-2019,Liver and bile duct,All Ages,Female,4,78409,3.7 (UR),TRUE,(1.0 - 10.5),1,10.5
27119,Polk,2015-2019,Acute myeloid leukemia,All Ages,Male,10,79198,10.5 (UR),TRUE,(5.0 - 19.8),5,19.8
27119,Polk,2010-2014,Breast,50+ years,Female,113,31044,371.6,FALSE,(305.2 - 447.8),305.2,447.8
27119,Polk,2005-2009,Breast,50+ years,Female,116,29536,390.9,FALSE,(321.5 - 470.7),321.5,470.7
27119,Polk,2005-2009,Breast,00-49 years,Female,22,48659,47.3,FALSE,(29.4 - 71.9),29.4,71.9
27119,Polk,2010-2014,Thyroid,All Ages,Female,7,78728,9.3 (UR),TRUE,(3.5 - 19.6),3.5,19.6
27119,Polk,2015-2019,Breast,00-49 years,Female,22,46998,56.2,FALSE,(35.1 - 84.6),35.1,84.6
27119,Polk,2015-2019,Thyroid,All Ages,Female,18,78409,22.3,FALSE,(12.7 - 36.2),12.7,36.2
27119,Polk,2015-2019,Breast,50+ years,Female,119,31411,382.5,FALSE,(315.3 - 459.5),315.3,459.5
27119,Polk,2010-2014,Breast,00-49 years,Female,20,47684,43.8,FALSE,(26.6 - 67.8),26.6,67.8
27121,Pope,2015-2019,Thyroid,All Ages,Female,7,27064,29.8 (UR),TRUE,(11.3 - 62.3),11.3,62.3
27121,Pope,2010-2014,Breast,50+ years,Female,38,12756,279.3,FALSE,(195.7 - 386.5),195.7,386.5
27121,Pope,2015-2019,Breast,50+ years,Female,50,12966,379.8,FALSE,(278.0 - 506.0),278,506
27121,Pope,2005-2009,Breast,50+ years,Female,37,12355,287.3,FALSE,(199.7 - 399.8),199.7,399.8
27121,Pope,2005-2009,Breast,00-49 years,Female,6,15267,35.5 (UR),TRUE,(12.8 - 79.6),12.8,79.6
27121,Pope,2010-2014,Breast,00-49 years,Female,4,14208,28.7 (UR),TRUE,(7.7 - 73.6),7.7,73.6
27121,Pope,2010-2014,Thyroid,All Ages,Female,5,26964,18.4 (UR),TRUE,(5.3 - 45.1),5.3,45.1
27121,Pope,2015-2019,Breast,00-49 years,Female,5,14098,38.0 (UR),TRUE,(12.3 - 87.7),12.3,87.7
27121,Pope,2015-2019,Brain and other nervous system,All Ages,All,5,55238,8.4 (UR),TRUE,(2.5 - 20.7),2.5,20.7
27121,Pope,2015-2019,Melanoma,All Ages,Female,13,27064,39.6,FALSE,(19.1 - 72.8),19.1,72.8
27121,Pope,2010-2014,Liver and bile duct,All Ages,All,2,54579,2.3 (UR),TRUE,(0.3 - 10.6),0.3,10.6
27121,Pope,2005-2009,Larynx,All Ages,Male,3,27863,7.5 (UR),TRUE,(1.5 - 24.8),1.5,24.8
27121,Pope,2015-2019,Pancreas,All Ages,Female,2,27064,3.8 (UR),TRUE,(0.5 - 20.1),0.5,20.1
27121,Pope,2015-2019,Acute myeloid leukemia,All Ages,Male,1,28174,1.6 (UR),TRUE,(0.0 - 15.9),0,15.9
27121,Pope,2005-2009,Mesothelioma,All Ages,All,1,55485,0.7 (UR),TRUE,(0.0 - 7.9),0,7.9
27121,Pope,2010-2014,Mesothelioma,All Ages,Female,0,26964,null (UR),TRUE, ,null,null
27121,Pope,2010-2014,Lung and bronchus,All Ages,Male,28,27615,68.8,FALSE,(45.2 - 102.2),45.2,102.2
27121,Pope,2015-2019,Oral and pharyngeal,All Ages,All,3,55238,3.2 (UR),TRUE,(0.7 - 11.6),0.7,11.6
27121,Pope,2010-2014,Acute myeloid leukemia,All Ages,Male,1,27615,1.9 (UR),TRUE,(0.0 - 16.7),0,16.7
27121,Pope,2005-2009,Colorectal,All Ages,Male,18,27863,48,FALSE,(28.0 - 78.0),28,78
27121,Pope,2010-2014,Oral and pharyngeal,All Ages,Female,3,26964,6.1 (UR),TRUE,(1.3 - 23.1),1.3,23.1
27121,Pope,2005-2009,Leukemia,All Ages,All,14,55485,16.6,FALSE,(8.9 - 29.3),8.9,29.3
27121,Pope,2005-2009,Acute myeloid leukemia,All Ages,All,1,55485,1.2 (UR),TRUE,(0.0 - 8.9),0,8.9
27121,Pope,2005-2009,Larynx,All Ages,Female,0,27622,null (UR),TRUE, ,null,null
27121,Pope,2015-2019,Lung and bronchus,All Ages,Female,21,27064,46.2,FALSE,(27.8 - 74.8),27.8,74.8
27121,Pope,2005-2009,Pancreas,All Ages,All,12,55485,14.8,FALSE,(7.6 - 27.1),7.6,27.1
27121,Pope,2005-2009,Brain and other nervous system,All Ages,Female,2,27622,6.1 (UR),TRUE,(0.7 - 24.4),0.7,24.4
27121,Pope,2010-2014,Liver and bile duct,All Ages,Male,1,27615,2.1 (UR),TRUE,(0.1 - 17.1),0.1,17.1
27121,Pope,2005-2009,Pancreas,All Ages,Male,7,27863,18.1 (UR),TRUE,(7.2 - 39.4),7.2,39.4
27121,Pope,2010-2014,Larynx,All Ages,Female,2,26964,6.8 (UR),TRUE,(0.7 - 26.7),0.7,26.7
27121,Pope,2015-2019,Esophagus,All Ages,All,5,55238,6.5 (UR),TRUE,(1.8 - 17.2),1.8,17.2
27121,Pope,2015-2019,Kidney,All Ages,Male,8,28174,19.2 (UR),TRUE,(8.1 - 40.9),8.1,40.9
27121,Pope,2010-2014,Thyroid,All Ages,All,5,54579,9.1 (UR),TRUE,(2.7 - 22.1),2.7,22.1
27121,Pope,2010-2014,Non-Hodgkin lymphoma,All Ages,All,14,54579,16.7,FALSE,(8.9 - 29.8),8.9,29.8
27121,Pope,2010-2014,Lung and bronchus,All Ages,All,46,54579,51.8,FALSE,(37.5 - 70.8),37.5,70.8
27121,Pope,2005-2009,Non-Hodgkin lymphoma,All Ages,Female,2,27622,4.5 (UR),TRUE,(0.5 - 21.0),0.5,21
27121,Pope,2010-2014,Acute myeloid leukemia,All Ages,Female,2,26964,3.0 (UR),TRUE,(0.3 - 18.6),0.3,18.6
27121,Pope,2005-2009,Esophagus,All Ages,All,4,55485,5.1 (UR),TRUE,(1.4 - 14.5),1.4,14.5
27121,Pope,2015-2019,Larynx,All Ages,Male,0,28174,null (UR),TRUE, ,null,null
27121,Pope,2015-2019,Chronic lymphocytic leukemia,All Ages,Female,0,27064,null (UR),TRUE, ,null,null
27121,Pope,2005-2009,Kidney,All Ages,Male,10,27863,26.3 (UR),TRUE,(12.6 - 50.4),12.6,50.4
27121,Pope,2015-2019,Colorectal,All Ages,All,37,55238,43.1,FALSE,(29.1 - 62.1),29.1,62.1
27121,Pope,2005-2009,Brain and other nervous system,All Ages,All,3,55485,4.2 (UR),TRUE,(0.8 - 13.4),0.8,13.4
27121,Pope,2005-2009,Chronic lymphocytic leukemia,All Ages,Male,4,27863,9.6 (UR),TRUE,(2.6 - 27.6),2.6,27.6
27121,Pope,2005-2009,Breast,All Ages,Female,43,27622,105.1,FALSE,(74.1 - 146.2),74.1,146.2
27121,Pope,2010-2014,Acute myeloid leukemia,All Ages,All,3,54579,2.8 (UR),TRUE,(0.6 - 10.9),0.6,10.9
27121,Pope,2010-2014,Esophagus,All Ages,Female,2,26964,3.9 (UR),TRUE,(0.5 - 20.1),0.5,20.1
27121,Pope,2015-2019,Colorectal,All Ages,Female,16,27064,41.3,FALSE,(21.4 - 73.0),21.4,73
27121,Pope,2005-2009,Leukemia,All Ages,Male,8,27863,19.7 (UR),TRUE,(8.5 - 41.2),8.5,41.2
27121,Pope,2010-2014,Brain and other nervous system,All Ages,Male,4,27615,10.8 (UR),TRUE,(2.7 - 30.8),2.7,30.8
27121,Pope,2010-2014,Liver and bile duct,All Ages,Female,1,26964,2.2 (UR),TRUE,(0.1 - 18.1),0.1,18.1
27121,Pope,2010-2014,Pancreas,All Ages,All,8,54579,8.4 (UR),TRUE,(3.6 - 18.5),3.6,18.5
27121,Pope,2010-2014,Lung and bronchus,All Ages,Female,18,26964,39.2,FALSE,(22.7 - 65.8),22.7,65.8
27121,Pope,2015-2019,Mesothelioma,All Ages,Male,0,28174,null (UR),TRUE, ,null,null
27121,Pope,2015-2019,Non-Hodgkin lymphoma,All Ages,Female,10,27064,18.5 (UR),TRUE,(8.8 - 38.6),8.8,38.6
27121,Pope,2015-2019,All cancer types combined,All Ages,All,390,55238,448.2,FALSE,(401.1 - 499.9),401.1,499.9
27121,Pope,2010-2014,Kidney,All Ages,Female,4,26964,10.5 (UR),TRUE,(2.5 - 31.0),2.5,31
27121,Pope,2005-2009,Bladder,All Ages,Male,17,27863,41.8,FALSE,(24.3 - 69.0),24.3,69
27121,Pope,2010-2014,Leukemia,All Ages,Male,7,27615,16.7 (UR),TRUE,(6.3 - 37.9),6.3,37.9
27121,Pope,2015-2019,Bladder,All Ages,All,17,55238,20.5,FALSE,(11.2 - 35.0),11.2,35
27121,Pope,2015-2019,All cancer types combined,All Ages,Female,190,27064,462.1,FALSE,(391.7 - 542.6),391.7,542.6
27121,Pope,2015-2019,Acute myeloid leukemia,All Ages,Female,0,27064,null (UR),TRUE, ,null,null
27121,Pope,2015-2019,Acute myeloid leukemia,All Ages,All,1,55238,0.8 (UR),TRUE,(0.0 - 8.3),0,8.3
27121,Pope,2005-2009,Thyroid,All Ages,Male,2,27863,5.4 (UR),TRUE,(0.7 - 22.1),0.7,22.1
27121,Pope,2010-2014,Melanoma,All Ages,All,15,54579,21.7,FALSE,(11.4 - 37.8),11.4,37.8
27121,Pope,2015-2019,Melanoma,All Ages,Male,10,28174,19.7 (UR),TRUE,(9.3 - 39.9),9.3,39.9
27121,Pope,2010-2014,Melanoma,All Ages,Female,6,26964,21.1 (UR),TRUE,(6.7 - 49.1),6.7,49.1
27121,Pope,2015-2019,All cancer types combined,All Ages,Male,200,28174,450.7,FALSE,(387.1 - 523.1),387.1,523.1
27121,Pope,2015-2019,Liver and bile duct,All Ages,Female,3,27064,5.3 (UR),TRUE,(1.1 - 21.8),1.1,21.8
27121,Pope,2005-2009,All cancer types combined,All Ages,All,362,55485,437.7,FALSE,(392.2 - 487.7),392.2,487.7
27121,Pope,2005-2009,All cancer types combined,All Ages,Male,212,27863,554.8,FALSE,(481.1 - 637.5),481.1,637.5
27121,Pope,2015-2019,Liver and bile duct,All Ages,Male,2,28174,3.9 (UR),TRUE,(0.5 - 19.3),0.5,19.3
27121,Pope,2010-2014,Larynx,All Ages,Male,1,27615,1.9 (UR),TRUE,(0.0 - 16.7),0,16.7
27121,Pope,2015-2019,Larynx,All Ages,Female,2,27064,2.9 (UR),TRUE,(0.3 - 18.6),0.3,18.6
27121,Pope,2005-2009,Thyroid,All Ages,Female,3,27622,7.8 (UR),TRUE,(1.6 - 26.1),1.6,26.1
27121,Pope,2005-2009,Mesothelioma,All Ages,Male,1,27863,2.3 (UR),TRUE,(0.1 - 17.0),0.1,17
27121,Pope,2005-2009,Liver and bile duct,All Ages,All,3,55485,3.7 (UR),TRUE,(0.8 - 12.4),0.8,12.4
27121,Pope,2005-2009,Kidney,All Ages,All,13,55485,16.5,FALSE,(8.7 - 29.5),8.7,29.5
27121,Pope,2015-2019,Thyroid,All Ages,All,9,55238,17.9 (UR),TRUE,(7.8 - 34.5),7.8,34.5
27121,Pope,2005-2009,Chronic lymphocytic leukemia,All Ages,All,8,55485,8.6 (UR),TRUE,(3.6 - 18.7),3.6,18.7
27121,Pope,2015-2019,Lung and bronchus,All Ages,Male,21,28174,42.8,FALSE,(26.3 - 68.3),26.3,68.3
27121,Pope,2010-2014,Kidney,All Ages,All,12,54579,13.2,FALSE,(6.6 - 25.1),6.6,25.1
27121,Pope,2005-2009,Lung and bronchus,All Ages,Female,22,27622,41.2,FALSE,(25.2 - 66.6),25.2,66.6
27121,Pope,2010-2014,Melanoma,All Ages,Male,9,27615,23.1 (UR),TRUE,(10.1 - 46.9),10.1,46.9
27121,Pope,2015-2019,Leukemia,All Ages,All,13,55238,19.7,FALSE,(9.8 - 35.7),9.8,35.7
27121,Pope,2010-2014,All cancer types combined,All Ages,Male,227,27615,558,FALSE,(485.1 - 640.1),485.1,640.1
27121,Pope,2005-2009,Brain and other nervous system,All Ages,Male,1,27863,2.7 (UR),TRUE,(0.1 - 18.0),0.1,18
27121,Pope,2015-2019,Chronic lymphocytic leukemia,All Ages,Male,5,28174,11.5 (UR),TRUE,(3.7 - 30.2),3.7,30.2
27121,Pope,2010-2014,Leukemia,All Ages,Female,6,26964,14.6 (UR),TRUE,(4.2 - 37.5),4.2,37.5
27121,Pope,2010-2014,Chronic lymphocytic leukemia,All Ages,All,8,54579,11.2 (UR),TRUE,(4.3 - 24.0),4.3,24
27121,Pope,2010-2014,Chronic lymphocytic leukemia,All Ages,Female,3,26964,9.5 (UR),TRUE,(1.4 - 31.8),1.4,31.8
27121,Pope,2015-2019,Leukemia,All Ages,Male,11,28174,31,FALSE,(14.4 - 59.1),14.4,59.1
27121,Pope,2015-2019,Thyroid,All Ages,Male,2,28174,6.9 (UR),TRUE,(0.7 - 26.5),0.7,26.5
27121,Pope,2005-2009,Larynx,All Ages,All,3,55485,3.6 (UR),TRUE,(0.7 - 12.3),0.7,12.3
27121,Pope,2005-2009,Esophagus,All Ages,Male,4,27863,10.5 (UR),TRUE,(2.8 - 29.2),2.8,29.2
27121,Pope,2005-2009,Acute myeloid leukemia,All Ages,Female,0,27622,null (UR),TRUE, ,null,null
27121,Pope,2010-2014,Oral and pharyngeal,All Ages,All,12,54579,13.1,FALSE,(6.7 - 24.6),6.7,24.6
27121,Pope,2005-2009,Lung and bronchus,All Ages,All,48,55485,52.8,FALSE,(38.7 - 71.5),38.7,71.5
27121,Pope,2005-2009,Liver and bile duct,All Ages,Male,2,27863,5.2 (UR),TRUE,(0.6 - 21.5),0.6,21.5
27121,Pope,2015-2019,Melanoma,All Ages,All,23,55238,28.7,FALSE,(17.1 - 45.7),17.1,45.7
27121,Pope,2015-2019,Kidney,All Ages,Female,3,27064,6.1 (UR),TRUE,(1.3 - 23.3),1.3,23.3
27121,Pope,2005-2009,Kidney,All Ages,Female,3,27622,7.0 (UR),TRUE,(1.2 - 25.1),1.2,25.1
27121,Pope,2010-2014,Larynx,All Ages,All,3,54579,4.4 (UR),TRUE,(0.8 - 14.4),0.8,14.4
27121,Pope,2010-2014,Breast,All Ages,Female,42,26964,98,FALSE,(68.2 - 137.9),68.2,137.9
27121,Pope,2015-2019,Oral and pharyngeal,All Ages,Male,2,28174,4.6 (UR),TRUE,(0.5 - 20.7),0.5,20.7
27121,Pope,2015-2019,Pancreas,All Ages,All,10,55238,8.8 (UR),TRUE,(4.2 - 18.4),4.2,18.4
27121,Pope,2015-2019,Liver and bile duct,All Ages,All,5,55238,4.5 (UR),TRUE,(1.4 - 13.0),1.4,13
27121,Pope,2010-2014,Thyroid,All Ages,Male,0,27615,null (UR),TRUE, ,null,null
27121,Pope,2010-2014,Non-Hodgkin lymphoma,All Ages,Male,8,27615,21.0 (UR),TRUE,(8.6 - 44.5),8.6,44.5
27121,Pope,2005-2009,Acute myeloid leukemia,All Ages,Male,1,27863,2.7 (UR),TRUE,(0.1 - 18.1),0.1,18.1
27121,Pope,2015-2019,Esophagus,All Ages,Female,2,27064,4.3 (UR),TRUE,(0.5 - 20.9),0.5,20.9
27121,Pope,2005-2009,Melanoma,All Ages,All,13,55485,21.5,FALSE,(10.9 - 38.0),10.9,38
27121,Pope,2005-2009,Leukemia,All Ages,Female,6,27622,15.7 (UR),TRUE,(5.5 - 37.3),5.5,37.3
27121,Pope,2015-2019,Breast,All Ages,Female,55,27064,132.4,FALSE,(96.5 - 178.7),96.5,178.7
27121,Pope,2010-2014,Colorectal,All Ages,Female,15,26964,32.5,FALSE,(17.5 - 57.8),17.5,57.8
27121,Pope,2010-2014,Non-Hodgkin lymphoma,All Ages,Female,6,26964,12.8 (UR),TRUE,(4.7 - 32.1),4.7,32.1
27121,Pope,2005-2009,Lung and bronchus,All Ages,Male,26,27863,65.1,FALSE,(42.3 - 97.3),42.3,97.3
27121,Pope,2010-2014,Chronic lymphocytic leukemia,All Ages,Male,5,27615,12.3 (UR),TRUE,(3.6 - 32.4),3.6,32.4
27121,Pope,2015-2019,Non-Hodgkin lymphoma,All Ages,All,20,55238,20,FALSE,(12.0 - 32.8),12,32.8
27121,Pope,2010-2014,Colorectal,All Ages,Male,19,27615,49.3,FALSE,(28.3 - 81.0),28.3,81
27121,Pope,2005-2009,Non-Hodgkin lymphoma,All Ages,All,9,55485,11.4 (UR),TRUE,(4.9 - 23.2),4.9,23.2
27121,Pope,2010-2014,Mesothelioma,All Ages,All,1,54579,1.0 (UR),TRUE,(0.0 - 8.6),0,8.6
27121,Pope,2015-2019,Brain and other nervous system,All Ages,Male,5,28174,16.3 (UR),TRUE,(5.0 - 39.7),5,39.7
27121,Pope,2015-2019,Kidney,All Ages,All,11,55238,12.3,FALSE,(6.0 - 23.8),6,23.8
27121,Pope,2015-2019,Larynx,All Ages,All,2,55238,1.6 (UR),TRUE,(0.2 - 9.2),0.2,9.2
27121,Pope,2010-2014,Kidney,All Ages,Male,8,27615,17.8 (UR),TRUE,(7.6 - 38.4),7.6,38.4
27121,Pope,2010-2014,Oral and pharyngeal,All Ages,Male,9,27615,22.4 (UR),TRUE,(10.1 - 45.0),10.1,45
27121,Pope,2015-2019,Non-Hodgkin lymphoma,All Ages,Male,10,28174,22.4 (UR),TRUE,(10.4 - 44.5),10.4,44.5
27121,Pope,2010-2014,Colorectal,All Ages,All,34,54579,41.2,FALSE,(27.6 - 59.7),27.6,59.7
27121,Pope,2015-2019,Oral and pharyngeal,All Ages,Female,1,27064,1.9 (UR),TRUE,(0.0 - 17.5),0,17.5
27121,Pope,2010-2014,All cancer types combined,All Ages,All,391,54579,467.6,FALSE,(419.7 - 520.2),419.7,520.2
27121,Pope,2005-2009,Oral and pharyngeal,All Ages,Female,3,27622,6.8 (UR),TRUE,(1.4 - 24.0),1.4,24
27121,Pope,2005-2009,Esophagus,All Ages,Female,0,27622,null (UR),TRUE, ,null,null
27121,Pope,2010-2014,Brain and other nervous system,All Ages,All,8,54579,12.7 (UR),TRUE,(5.2 - 26.4),5.2,26.4
27121,Pope,2015-2019,Bladder,All Ages,Female,2,27064,4.3 (UR),TRUE,(0.5 - 20.9),0.5,20.9
27121,Pope,2010-2014,Bladder,All Ages,All,32,54579,34,FALSE,(23.0 - 49.7),23,49.7
27121,Pope,2015-2019,Mesothelioma,All Ages,All,0,55238,null (UR),TRUE, ,null,null
27121,Pope,2010-2014,Pancreas,All Ages,Female,4,26964,7.5 (UR),TRUE,(1.9 - 24.7),1.9,24.7
27121,Pope,2005-2009,Colorectal,All Ages,All,38,55485,41.7,FALSE,(29.0 - 59.1),29,59.1
27121,Pope,2010-2014,Brain and other nervous system,All Ages,Female,4,26964,14.6 (UR),TRUE,(3.5 - 39.4),3.5,39.4
27121,Pope,2005-2009,Chronic lymphocytic leukemia,All Ages,Female,4,27622,8.6 (UR),TRUE,(2.3 - 26.4),2.3,26.4
27121,Pope,2005-2009,Mesothelioma,All Ages,Female,0,27622,null (UR),TRUE, ,null,null
27121,Pope,2005-2009,Melanoma,All Ages,Male,9,27863,30.1 (UR),TRUE,(13.1 - 58.9),13.1,58.9
27121,Pope,2015-2019,Esophagus,All Ages,Male,3,28174,8.5 (UR),TRUE,(1.4 - 28.2),1.4,28.2
27121,Pope,2005-2009,Liver and bile duct,All Ages,Female,1,27622,2.2 (UR),TRUE,(0.1 - 17.8),0.1,17.8
27121,Pope,2005-2009,Thyroid,All Ages,All,5,55485,6.6 (UR),TRUE,(2.1 - 16.5),2.1,16.5
27121,Pope,2010-2014,Esophagus,All Ages,All,3,54579,3.1 (UR),TRUE,(0.6 - 11.4),0.6,11.4
27121,Pope,2005-2009,Oral and pharyngeal,All Ages,Male,7,27863,17.6 (UR),TRUE,(7.0 - 38.6),7,38.6
27121,Pope,2015-2019,Leukemia,All Ages,Female,2,27064,9.1 (UR),TRUE,(1.1 - 31.9),1.1,31.9
27121,Pope,2015-2019,Colorectal,All Ages,Male,21,28174,47,FALSE,(28.3 - 75.4),28.3,75.4
27121,Pope,2005-2009,Non-Hodgkin lymphoma,All Ages,Male,7,27863,19.2 (UR),TRUE,(7.3 - 42.0),7.3,42
