"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
2021,"UT","Utah","Davis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.1,NA,NA,3.5,4.7,367285,49011,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-112.2019434 41.0375594)"
2021,"VA","Virginia","Giles","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.6,8.8,16562,51071,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.698321 37.3180719)"
2021,"SD","South Dakota","Aurora","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.4,8.5,2748,46003,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.5775872 43.7247191)"
2021,"VA","Virginia","Pittsylvania","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.3,6.8,59972,51143,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-79.3985019 36.8217206)"
2021,"TX","Texas","Bee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.7,7.4,30924,48025,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.7425858 28.4160769)"
2021,"SD","South Dakota","Moody","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.5,6,6315,46101,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.6760536 44.0124293)"
2021,"WV","West Virginia","Logan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.4,NA,NA,7.3,9.6,31909,54045,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.940853 37.8305905)"
2021,"WA","Washington","Grays Harbor","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,4.9,6.4,76841,53027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-123.8267349 47.1137324)"
2021,"SD","South Dakota","Tripp","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8,10.8,5569,46123,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.8762186 43.3497292)"
2021,"TX","Texas","Kinney","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,NA,NA,8.2,10,3130,48271,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.4177003 29.3470865)"
2021,"TN","Tennessee","Weakley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,6.8,8.9,33036,47183,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.7211938 36.3035963)"
2021,"VA","Virginia","Staunton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.5,5.9,25661,51790,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-79.0618761 38.1579778)"
2021,"TX","Texas","Fort Bend","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,NA,NA,3.9,5.1,858527,48157,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.7710149 29.5266017)"
2021,"TX","Texas","King","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.9,NA,NA,8.5,11.5,258,48269,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.2453455 33.6142675)"
2021,"VA","Virginia","Westmoreland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,NA,NA,7.8,10.2,18731,51193,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.8039326 38.109311)"
2021,"TX","Texas","Fayette","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.2,9.7,24687,48149,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.9212309 29.8778861)"
2021,"SD","South Dakota","Sully","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.5,6,1476,46119,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.1313985 44.7223248)"
2021,"WA","Washington","Garfield","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.6,8.9,2346,53023,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-117.5367052 46.4293176)"
2021,"VA","Virginia","Northampton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,7.6,10.1,12085,51131,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-75.9240177 37.3027754)"
2021,"WY","Wyoming","Hot Springs","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,4.9,6.5,4597,56017,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-108.4350765 43.7202092)"
2021,"WV","West Virginia","Mason","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.4,8.4,25157,54053,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.0290067 38.770914)"
2021,"SC","South Carolina","Kershaw","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,NA,NA,6.2,7.9,66130,45055,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.5908847 34.3383561)"
2021,"TN","Tennessee","Hancock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8,NA,NA,7,9.1,6787,47067,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.2274928 36.5213528)"
2021,"SD","South Dakota","Brown","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5,NA,NA,4.3,5.8,38101,46013,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.3521746 45.5892542)"
2021,"SC","South Carolina","Spartanburg","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,NA,NA,5.4,7.1,335864,45083,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.9916236 34.9320145)"
2021,"TN","Tennessee","Bedford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.5,7.3,51119,47003,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.4582939 35.5136604)"
2021,"TX","Texas","Coke","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.1,6.8,3321,48081,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.6352305 31.8771104)"
2021,"UT","Utah","Salt Lake","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.6,NA,NA,4,5.2,1186421,49035,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-111.9242397 40.6678828)"
2021,"TX","Texas","Culberson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8.2,10.6,2193,48109,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-104.5269447 31.4459085)"
2021,"TX","Texas","Gillespie","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.1,9.7,27297,48171,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.9418498 30.3250929)"
2021,"WA","Washington","Lincoln","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,6.8,9.2,11232,53043,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-118.4176925 47.5827433)"
2021,"TX","Texas","Montgomery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5,NA,NA,4.3,5.7,648886,48339,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.50295 30.2988009)"
2021,"VA","Virginia","King and Queen","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,6.9,8.9,6662,51097,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.9055814 37.7177719)"
2021,"SC","South Carolina","Barnwell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.6,9.8,20580,45011,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.4342278 33.2605516)"
2021,"TN","Tennessee","Campbell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.2,8.2,39578,47013,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.1592495 36.4015922)"
2021,"TX","Texas","Polk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7,9.2,51899,48373,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.8373376 30.7845525)"
2021,"TX","Texas","Brazoria","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5,NA,NA,4.4,5.7,379689,48039,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.434647 29.1678175)"
2021,"VA","Virginia","Isle of Wight","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5,NA,NA,4.3,5.7,39278,51093,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.7075688 36.9014184)"
2021,"SC","South Carolina","Georgetown","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.5,9.9,63921,45043,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-79.2963325 33.4175309)"
2021,"TN","Tennessee","Overton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.1,NA,NA,7.8,10.3,22839,47133,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.2830756 36.3448504)"
2021,"SD","South Dakota","Clay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,4.9,6.4,15150,46027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.980468 42.9161495)"
2021,"PA","Pennsylvania","Venango","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.3,9.8,49938,42121,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-79.7658126 41.4007143)"
2021,"UT","Utah","Millard","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.6,6.2,13164,49027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-113.133092 38.9567436)"
2021,"UT","Utah","Carbon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,4.8,6.3,20372,49007,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-110.5884845 39.673284)"
2021,"TX","Texas","Young","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,4.9,6.5,17977,48503,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.6783895 33.1587778)"
2021,"WV","West Virginia","Braxton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.3,NA,NA,9.9,12.9,12247,54007,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.7316597 38.6993304)"
2021,"WV","West Virginia","Pleasants","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.3,9.5,7601,54073,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.1611724 39.3681331)"
2021,"WI","Wisconsin","Iron","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.4,NA,NA,8,10.9,6178,55051,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.2612985 46.32655)"
2021,"VA","Virginia","Fairfax","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",3.9,NA,NA,3.4,4.5,1139720,51059,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.2732524 38.8295203)"
2021,"VA","Virginia","Buckingham","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.1,9.1,16947,51029,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-78.5291687 37.573928)"
2021,"VA","Virginia","Radford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,5.7,7.5,16499,51750,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-80.5591473 37.1201194)"
2021,"TN","Tennessee","Fentress","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.1,8.2,18850,47049,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.9377641 36.3698921)"
2021,"UT","Utah","Beaver","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.9,NA,NA,4.2,5.6,7249,49001,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-113.2389481 38.357535)"
2021,"WI","Wisconsin","Dane","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,NA,NA,3.8,5.2,563951,55025,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.4178523 43.0674684)"
2021,"SC","South Carolina","Greenville","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,NA,NA,5,6.7,533834,45045,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-82.3720772 34.8926452)"
2021,"VA","Virginia","Montgomery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,4.8,6.3,98473,51121,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-80.3877942 37.1755376)"
2021,"WI","Wisconsin","Columbia","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,NA,NA,5.3,7.2,58488,55021,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.3304721 43.4718818)"
2021,"SC","South Carolina","Edgefield","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.7,8.8,26153,45037,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.9682452 33.7764976)"
2021,"TN","Tennessee","Madison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,6.6,8.6,98775,47113,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.8334238 35.6060563)"
2021,"SC","South Carolina","Clarendon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8.1,10.4,31024,45027,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.2178886 33.6646821)"
2021,"TX","Texas","Carson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.4,6,5746,48065,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.3553558 35.4054961)"
2021,"VA","Virginia","Northumberland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.8,NA,NA,8.4,11.3,12029,51133,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.3796872 37.8569736)"
2021,"WI","Wisconsin","Kenosha","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,NA,NA,4.9,6.5,168732,55059,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.8763984 42.5858816)"
2021,"VA","Virginia","Middlesex","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.5,6,10781,51119,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.5280819 37.6069753)"
2021,"SC","South Carolina","Aiken","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.2,8.1,170776,45003,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.632983 33.5500134)"
2021,"VA","Virginia","Spotsylvania","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.8,NA,NA,4.2,5.5,143676,51177,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.6572264 38.1824314)"
2021,"TN","Tennessee","Chester","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,5.9,7.7,17504,47023,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.6113533 35.420253)"
2021,"VA","Virginia","Mathews","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5,NA,NA,4.3,5.7,8546,51115,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.2688078 37.4253479)"
2021,"TN","Tennessee","Trousdale","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.5,7,12035,47169,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.1566909 36.3930297)"
2021,"TN","Tennessee","Scott","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.6,8.7,21917,47151,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.50352 36.435234)"
2021,"WV","West Virginia","Doddridge","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.5,NA,NA,8.1,11,7735,54017,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.7114979 39.2643068)"
2021,"SD","South Dakota","Perkins","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,7.4,10,2819,46105,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-102.4679947 45.4833865)"
2021,"TX","Texas","Lubbock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5,6.6,314451,48303,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.8199438 33.6114688)"
2021,"WY","Wyoming","Niobrara","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.1,6.8,2438,56027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-104.4683727 43.062159)"
2021,"UT","Utah","Summit","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.1,NA,NA,3.5,4.8,43093,49043,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-110.9684862 40.8720603)"
2021,"SD","South Dakota","Edmunds","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,6.5,8.8,4033,46045,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.205362 45.4116802)"
2021,"TX","Texas","Roberts","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.6,5.7,797,48393,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.8366824 35.838596)"
2021,"WY","Wyoming","Platte","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.5,6,8699,56031,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-104.9539626 42.1315927)"
2021,"SC","South Carolina","Lexington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,NA,NA,5.3,7.1,300137,45063,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.2661183 33.8992461)"
2021,"WV","West Virginia","Wyoming","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.2,9.4,21051,54109,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.5490317 37.6036601)"
2021,"WA","Washington","Stevens","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.7,9,47426,53065,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-117.8544548 48.3887277)"
2021,"WV","West Virginia","Monroe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.4,NA,NA,9.1,11.9,12332,54063,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.5503295 37.5540622)"
2021,"WI","Wisconsin","Waukesha","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.2,NA,NA,3.6,4.8,408756,55133,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.3042404 43.0183677)"
2021,"VA","Virginia","Prince George","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.7,6.1,42880,51149,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.2209931 37.1873255)"
2021,"SC","South Carolina","Colleton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.4,9.5,38462,45029,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.6552438 32.8350184)"
2021,"WV","West Virginia","Jefferson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.1,8.2,58370,54037,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-77.86322 39.3073985)"
2021,"TX","Texas","Frio","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.4,6.9,18436,48163,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.109005 28.8693828)"
2021,"TX","Texas","Angelina","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.6,7.4,86506,48005,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.6111337 31.2518963)"
2021,"TX","Texas","Wheeler","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.7,7.1,4927,48483,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.2531067 35.3925926)"
2021,"TX","Texas","Dimmit","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,NA,NA,8.4,11,8473,48127,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.7658713 28.4235871)"
2021,"TN","Tennessee","Grundy","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8,10.4,13622,47061,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.7103793 35.3933855)"
2021,"RI","Rhode Island","Newport","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,NA,NA,5.3,7.3,85264,44005,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-71.2830626 41.5010449)"
2021,"UT","Utah","Juab","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.5,5.9,12155,49023,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-112.790471 39.71412)"
2021,"SD","South Dakota","Butte","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,6.7,9.1,10456,46019,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-103.5014361 44.8962264)"
2021,"TX","Texas","Rusk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.2,6.8,52743,48401,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.7563823 32.1094232)"
2021,"VA","Virginia","Warren","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.5,6,40925,51187,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-78.207594 38.9082214)"
2021,"WI","Wisconsin","Forest","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.3,9.7,9258,55041,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.7733265 45.6668806)"
2021,"SD","South Dakota","Haakon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.4,NA,NA,8.2,10.8,1835,46055,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.5408561 44.2880971)"
2021,"TX","Texas","Rockwall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,NA,NA,4,5.4,116381,48397,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.4120504 32.8998859)"
2021,"VA","Virginia","Albemarle","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.3,NA,NA,3.7,4.9,113535,51003,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-78.5535056 38.0241841)"
2021,"TX","Texas","Smith","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,4.9,6.4,237186,48423,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.2700409 32.3770156)"
