"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Latitude","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocatioin"
2018,"TX","Texas","La Salle","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,6.1,7.2,7531,28.34486586,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.10019282 28.34486586)"
2018,"TX","Texas","La Salle","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.6,7.9,7531,28.34486586,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.10019282 28.34486586)"
2018,"TX","Texas","Lavaca","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.5,NA,NA,8.6,10.4,20110,29.38393587,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.9303279 29.38393587)"
2018,"TX","Texas","Lavaca","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.1,7.3,20110,29.38393587,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.9303279 29.38393587)"
2018,"TX","Texas","Lee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,NA,NA,8.3,9.8,17144,30.31075395,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.96564851 30.31075395)"
2018,"TX","Texas","Lee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.6,7.7,17144,30.31075395,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.96564851 30.31075395)"
2018,"TX","Texas","Leon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11,NA,NA,10,12.1,17270,31.29617735,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.99626989 31.29617735)"
2018,"TX","Texas","Leon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.9,8.2,17270,31.29617735,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.99626989 31.29617735)"
2018,"TX","Texas","Liberty","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.3,8.5,86323,30.15142402,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.81211365 30.15142402)"
2018,"TX","Texas","Liberty","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.6,NA,NA,7,8.1,86323,30.15142402,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.81211365 30.15142402)"
2018,"TX","Texas","Limestone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10,NA,NA,9.2,10.8,23519,31.54546804,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.58094306 31.54546804)"
2018,"TX","Texas","Limestone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8,NA,NA,7.4,8.6,23519,31.54546804,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.58094306 31.54546804)"
2018,"TX","Texas","Lipscomb","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,7.9,9.6,3355,36.27778375,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.2732972 36.27778375)"
2018,"TX","Texas","Lipscomb","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.3,7.6,3355,36.27778375,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.2732972 36.27778375)"
2018,"TX","Texas","Live Oak","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.5,NA,NA,8.7,10.3,12166,28.35158858,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.12510352 28.35158858)"
2018,"TX","Texas","Live Oak","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.9,8.1,12166,28.35158858,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.12510352 28.35158858)"
2018,"TX","Texas","Llano","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",12.1,NA,NA,10.6,13.6,21646,30.70585423,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.68420395 30.70585423)"
2018,"TX","Texas","Llano","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.1,7.5,21646,30.70585423,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.68420395 30.70585423)"
2018,"TX","Texas","Loving","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.5,8,152,31.84942375,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-103.580234 31.84942375)"
2018,"TX","Texas","Loving","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.7,6.7,152,31.84942375,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-103.580234 31.84942375)"
2018,"TX","Texas","Lubbock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,NA,NA,5.9,6.9,307412,33.61008596,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.8204789 33.61008596)"
2018,"TX","Texas","Lubbock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.2,7.3,307412,33.61008596,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.8204789 33.61008596)"
2018,"TX","Texas","Lynn","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,NA,NA,8.9,10.5,5877,33.17657705,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.8162849 33.17657705)"
2018,"TX","Texas","Lynn","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.9,NA,NA,7.3,8.6,5877,33.17657705,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.8162849 33.17657705)"
2018,"TX","Texas","McCulloch","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.9,NA,NA,9,10.8,7987,31.19895275,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.34750725 31.19895275)"
2018,"TX","Texas","McCulloch","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.6,7.8,7987,31.19895275,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.34750725 31.19895275)"
2018,"TX","Texas","McLennan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.8,8.1,254607,31.55255453,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.20217694 31.55255453)"
2018,"TX","Texas","McLennan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.5,7.7,254607,31.55255453,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.20217694 31.55255453)"
2018,"TX","Texas","McMullen","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8.4,10.1,749,28.35243805,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.5684692 28.35243805)"
2018,"TX","Texas","McMullen","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.9,6.9,749,28.35243805,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.5684692 28.35243805)"
2018,"TX","Texas","Madison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7.1,8.3,14422,30.96528528,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.92771596 30.96528528)"
2018,"TX","Texas","Madison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.8,8,14422,30.96528528,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.92771596 30.96528528)"
2018,"TX","Texas","Marion","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.8,NA,NA,10.8,12.8,9928,32.80006112,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.35673869 32.80006112)"
2018,"TX","Texas","Marion","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.9,NA,NA,7.3,8.5,9928,32.80006112,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.35673869 32.80006112)"
2018,"TX","Texas","Martin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,NA,NA,6.4,7.7,5753,32.30600051,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.9513518 32.30600051)"
2018,"TX","Texas","Martin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.3,7.4,5753,32.30600051,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.9513518 32.30600051)"
2018,"TX","Texas","Mason","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11,NA,NA,10,12.2,4280,30.7177995,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.22629725 30.7177995)"
2018,"TX","Texas","Mason","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.3,7.5,4280,30.7177995,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.22629725 30.7177995)"
2018,"TX","Texas","Matagorda","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.1,NA,NA,8.5,9.8,36552,28.85655344,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.9797026 28.85655344)"
2018,"TX","Texas","Matagorda","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,7,8.1,36552,28.85655344,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.9797026 28.85655344)"
2018,"TX","Texas","Maverick","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.3,8.9,58485,28.74257137,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.314735 28.74257137)"
2018,"TX","Texas","Maverick","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.3,NA,NA,7.5,9.1,58485,28.74257137,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.314735 28.74257137)"
2018,"TX","Texas","Medina","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7.1,8.3,50921,29.35545757,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.11042117 29.35545757)"
2018,"TX","Texas","Medina","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6.1,7,50921,29.35545757,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.11042117 29.35545757)"
2018,"TX","Texas","Menard","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.2,NA,NA,10.2,12.3,2139,30.88989734,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.82050419 30.88989734)"
2018,"TX","Texas","Menard","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6.1,7.1,2139,30.88989734,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.82050419 30.88989734)"
2018,"TX","Texas","Midland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,NA,NA,5.1,6,172578,31.86904128,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-102.0315682 31.86904128)"
2018,"TX","Texas","Midland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.5,6.5,172578,31.86904128,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.0315682 31.86904128)"
2018,"TX","Texas","Milam","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.9,NA,NA,9.1,10.8,25131,30.78658977,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.97674478 30.78658977)"
2018,"TX","Texas","Milam","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.9,8.1,25131,30.78658977,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.97674478 30.78658977)"
2018,"TX","Texas","Mills","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.5,NA,NA,10.3,12.7,4921,31.49503632,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.5954256 31.49503632)"
2018,"TX","Texas","Mills","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.6,8,4921,31.49503632,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.5954256 31.49503632)"
2018,"TX","Texas","Mitchell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.9,8,8145,32.30623402,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.9212135 32.30623402)"
2018,"TX","Texas","Mitchell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.6,7.6,8145,32.30623402,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.9212135 32.30623402)"
2018,"TX","Texas","Montague","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.8,NA,NA,8.9,10.9,19596,33.67548136,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.72442966 33.67548136)"
2018,"TX","Texas","Montague","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.5,7.8,19596,33.67548136,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.72442966 33.67548136)"
2018,"TX","Texas","Montgomery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,NA,NA,5.8,7.2,590925,30.30022881,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.50297096 30.30022881)"
2018,"TX","Texas","Montgomery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.5,6.7,590925,30.30022881,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.50297096 30.30022881)"
2018,"TX","Texas","Moore","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.9,8,21485,35.83769236,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.8930282 35.83769236)"
2018,"TX","Texas","Moore","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,7,8.1,21485,35.83769236,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.8930282 35.83769236)"
2018,"TX","Texas","Morris","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,NA,NA,8.9,10.5,12339,33.11333044,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.73276523 33.11333044)"
2018,"TX","Texas","Morris","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.5,7.6,12339,33.11333044,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.73276523 33.11333044)"
2018,"TX","Texas","Motley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.3,NA,NA,10.1,12.4,1234,34.07404443,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.7796998 34.07404443)"
2018,"TX","Texas","Motley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.5,7.8,1234,34.07404443,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.7796998 34.07404443)"
2018,"TX","Texas","Nacogdoches","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7,8.4,65711,31.61624728,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.61623008 31.61624728)"
2018,"TX","Texas","Nacogdoches","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.9,8.2,65711,31.61624728,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.61623008 31.61624728)"
2018,"TX","Texas","Navarro","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,NA,NA,8.3,9.8,49565,32.04724055,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.47237541 32.04724055)"
2018,"TX","Texas","Navarro","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.9,8.1,49565,32.04724055,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.47237541 32.04724055)"
2018,"TX","Texas","Newton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.2,NA,NA,9.4,11.1,13746,30.78564529,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.74533241 30.78564529)"
2018,"TX","Texas","Newton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.9,NA,NA,7.3,8.5,13746,30.78564529,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.74533241 30.78564529)"
2018,"TX","Texas","Nolan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.1,NA,NA,8.4,9.9,14751,32.3038712,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.4060475 32.3038712)"
2018,"TX","Texas","Nolan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.8,7.9,14751,32.3038712,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.4060475 32.3038712)"
2018,"TX","Texas","Nueces","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.7,7.7,362265,27.72777918,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.62134201 27.72777918)"
2018,"TX","Texas","Nueces","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.2,7.1,362265,27.72777918,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.62134201 27.72777918)"
2018,"TX","Texas","Ochiltree","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.7,8,9947,36.27828274,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.8158427 36.27828274)"
2018,"TX","Texas","Ochiltree","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.6,7.8,9947,36.27828274,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.8158427 36.27828274)"
2018,"TX","Texas","Oldham","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7,8.5,2131,35.40420827,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-102.6027161 35.40420827)"
2018,"TX","Texas","Oldham","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.1,7.3,2131,35.40420827,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.6027161 35.40420827)"
2018,"TX","Texas","Orange","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.6,9,83572,30.12044837,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.89432443 30.12044837)"
2018,"TX","Texas","Orange","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.5,7.6,83572,30.12044837,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.89432443 30.12044837)"
2018,"TX","Texas","Palo Pinto","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.5,NA,NA,8.6,10.5,28875,32.75311943,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.31316207 32.75311943)"
2018,"TX","Texas","Palo Pinto","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.7,8,28875,32.75311943,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.31316207 32.75311943)"
2018,"TX","Texas","Panola","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8.5,10.1,23148,32.16212956,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.30549725 32.16212956)"
2018,"TX","Texas","Panola","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.7,7.9,23148,32.16212956,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.30549725 32.16212956)"
2018,"TX","Texas","Parker","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.4,8,138371,32.77764592,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.80501695 32.77764592)"
2018,"TX","Texas","Parker","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.6,6.8,138371,32.77764592,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.80501695 32.77764592)"
2018,"TX","Texas","Parmer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.7,9.1,9864,34.52993921,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-102.7844494 34.52993921)"
2018,"TX","Texas","Parmer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.6,NA,NA,7,8.2,9864,34.52993921,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.7844494 34.52993921)"
2018,"TX","Texas","Pecos","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,7,8.2,15673,30.78081688,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-102.7235147 30.78081688)"
2018,"TX","Texas","Pecos","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.8,7.9,15673,30.78081688,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.7235147 30.78081688)"
2018,"TX","Texas","Polk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.6,NA,NA,8.7,10.6,50031,30.79323916,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.82958874 30.79323916)"
2018,"TX","Texas","Polk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.7,NA,NA,7.1,8.5,50031,30.79323916,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.82958874 30.79323916)"
2018,"TX","Texas","Potter","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.5,8.7,119648,35.40133773,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.893964 35.40133773)"
2018,"TX","Texas","Potter","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.9,NA,NA,7.3,8.5,119648,35.40133773,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.893964 35.40133773)"
2018,"TX","Texas","Presidio","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",13.5,NA,NA,12,14.9,6948,29.99998006,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-104.2410557 29.99998006)"
2018,"TX","Texas","Presidio","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",9.6,NA,NA,8.7,10.5,6948,29.99998006,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-104.2410557 29.99998006)"
2018,"TX","Texas","Rains","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.2,NA,NA,9.2,11.2,12159,32.87013714,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.7934695 32.87013714)"
2018,"TX","Texas","Rains","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.5,7.7,12159,32.87013714,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.7934695 32.87013714)"
2018,"TX","Texas","Randall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,NA,NA,5.7,7,136271,34.96585996,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.8971322 34.96585996)"
